book_id,title,mapped_id
1755395,Baby Face: A Book of Love for Baby,26770
248193,Le Ton beau de Marot: In Praise of the Music of Language,13054
17268281,Butch Geography,21700
327638,Mountain Home: The Wilderness Poetry of Ancient China,6561
30366501,La ataraxia del corazón,20141
592221,Mensagem - Poemas Esotéricos,1173
439929,هوای تازه,16037
988646,The Poems of St John of the Cross,6372
28789479,Oil and Candle,26929
17795694,You Might Curse Before You Bless,10186
3018318,جدارية,200
18689968,Salt,389
534045,The Blue Cliff Record,5297
16802,The Complete Poetry,5446
16803,The Complete Poems and Major Prose,5451
39763,"The Mystical Poems of Rumi 1: First Selection, Poems 1-200",3897
6585485,Magorovy labutí písně,225
880798,Red Suitcase,4660
13295690,امرأة من أقصى المدينة,9302
7928877,Ariel,1638
1146101,Life of the Buddha,3786
13564156,Stupid Poetry: The Ultimate Collection of Sublime and Ridiculous Poems,13498
31704750,Outside the XY: Queer Black and Brown Masculinity,24603
31944691,My Mother Was a Freedom Fighter,1833
18668176,Saint Friend,17360
6786725,İlk Şiirleri,17432
1213034,Eugène Onéguine,10444
472443,Making Cocoa for Kingsley Amis,10290
15711915,The Iliad of Homer,24370
405329,Black Zodiac,7537
16170625,المانيفستو,2372
1300933,The Quick of It: Poems,11986
165106,Hurdy-Gurdy (Cleveland State University Poetry Series: XXXVIII),16128
15136710,Poesía Completa,19183
7234140,The Wind Blows Through the Doors of My Heart: Poems,11168
12379467,The Bhagavad Gita,25691
23302143,الإلياذة,19403
33634407,All I Want To Do Is Live: A Collection of Creative Nonfiction,18698
13591832,"Sister Spit: Writing, Rants and Reminiscence from the Road",24314
15960030,The Vital System,8418
1309424,Bhagavad Gita,24702
32620377,Equipment for Living: On Poetry and Pop Music,27157
20626942,غزليات حافظ شيرازي,9771
20518968,Sequoia,972
97553,Crow: From the Life and Songs of the Crow,1200
17932467,Erotica ايروتيكا,14959
20878228,الحب جالس في مقهى الماضي,7708
25931921,a stranger in a strange land,14814
7688040,গীতবিতান,6485
230246,دیوان كلیات شمس تبریزی,3921
17867782,Poets Translate Poets: A Hudson Review Anthology,17236
10105037,Manoleria,21675
286114,Hailstones and Halibut Bones,3413
323298,Book of Haikus,126
1099653,Flying At Night: Poems 1965-1985,2566
709814,The Oblivion Ha-Ha,12278
10312771,وحده الصوت يبقى,9271
44456,The Poetry and Short Stories of Dorothy Parker,10768
44450,The Portable Dorothy Parker,14369
44458,The Collected Dorothy Parker,3178
13189091,Engine Empire: Poems,14428
858054,One Hundred And Seventy Chinese Poems,2721
24945147,The World Before Snow,5009
418201,Postmodern American Poetry: A Norton Anthology,7176
1519,"The Oresteia  (Ορέστεια, #1-3)",1096
6494556,jambandbootleg,6190
20525403,Paradise Lost,2485
183237,From the Bones Out,15745
18002764,An Anthology of Madness,15936
13515009,صياد الظل,695
2334300,"Holy Stuff of Life: Stories, Poems, and Prayers about Human Things",11162
223076,A Treatise on Poetry,4663
16380263,Krapp's Last Tape and Not I,15436
2030574,The Evolution of a Sigh,6510
2998266,Creatures of a Day: Poems,4589
29056327,Underneath My Bed: List Poems,8937
2999071,a little orange bag believe it or not CAN hold all that remains,12952
17332256,My Poems Won't Change the World: Selected Poems,2143
18628395,العاطلون عن الحب ينامون مبكراً,19804
1371,The Iliad,14
1373,Iliad,23572
1372,The Iliad,2876
1374,The Iliad,1476
1376,The Iliad,2980
24605,On Wine and Hashish,1231
24604,Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides),904
24606,Intimate Journals,24174
24601,Paris Spleen,933
24603,The Writer of Modern Life: Essays on Charles Baudelaire,2856
381093,نه! نمی‌خواهم ببینمش!,13310
22638830,The Iliad of Homer,1712
29778028,Collateral,3012
1370171,When We Were Very Young,8708
1323458,Remainland: Selected Poems,16782
998168,Winter Eyes,3377
13586618,Sympathy Loophole,10144
7844710,The Art of Description: World into Word,19363
34538270,Het tegenovergestelde van een mens,10293
5988,The Selected Poems,7674
5989,Li Po and Tu Fu: Poems,6906
463000,Tell Me,1302
1003507,Of Flesh & Spirit,14411
18007147,Tombo,16921
976360,Selu: Seeking the Corn-Mother's Wisdom,27360
7964060,GUYKU: A Year of Haiku for Boys,8931
3360103,Road Trip,19091
380856,School of Fish,11260
421061,Creature Carnival,16248
4254404,"Christabel: 1816 (Revolution & Romanticism, 1789 1834)",20495
6884116,La condesa sangrienta,19186
25664502,99 Poems: New & Selected,7777
522821,Eye Scream,9218
17428662,"Rutherford B., Who Was He?: Poems About Our Presidents",966
33357374,we carry the sky,305
16123301,Monogamy Songs,24642
8543596,خاسران على الناصية,14870
23441648,تحت شمس ذاكرة أخرى - و - تصبحين على خير,10459
2356790,To My Son with Love: On the Important Things in Life,15767
28376071,في عقيدة الحب كلنا يهود,18931
18081416,The Exhibit,3976
818374,"Selected Poems, 1947-1995",7111
25110743,Freeman's: Arrival,354
6748418,زمان القهر علمني,2421
243390,Even in Quiet Places,7366
23492745,The Best American Poetry 2015,7147
522128,Idylls of the King and a Selection of Poems,1464
1463675,19 Varieties of Gazelle: Poems of the Middle East,11173
18207638,Paper Bones,17045
25480326,Heart Like a Hammer,21051
57636,Rain in the Trees,12045
57632,The Second Four Books of Poems: The Moving Target / The Lice / The Carrier of Ladders / Writings to an Unfinished Accompaniment,492
57630,Present Company,22395
977557,The Clam Theater,8023
8869363,Inferno (A Poet's Novel),22281
8869362,Inferno (A Poet's Novel),6145
35490868,20,3437
635191,Absence in the Palm of My Hands and Other Poems,18442
515192,What We Carry,1290
789853,The Eclogues,208
2584262,"Grace, Fallen from",24926
17158995,Silent Dreams,17052
5865979,هوامش على دفتر النكسة,11304
200567,Domestic Work: Poems,4376
10179053,The Macabre Masterpiece: Poems of Horror and Gore,20486
5811515,الكتابة عمل انقلابي,246
138246,What the Twilight Says: Essays,7627
17665823,صوت ع الورق,25353
1436,"Hamlet: An Authoritative Text, Intellectual Backgrounds, Extracts from the Sources, Essays in Criticism (Norton Critical Edition)",11882
1432,Hamlet,409
1433,Hamlet,3588
201129,The Spoken Word Revolution,12734
6065768,The Táin,1692
6119478,Shakespeare's Use of the Arts of Language,10525
20663726,A Woman Without a Country: Poems,16898
11414227,Kim Bağışlayacak Beni,9417
80577,Prometheus Unbound,63
18856353,Lyrical Ballads 1798,13859
321562,Poems New and Collected: 1957-1997,2533
15840839,قلب اجهده العشق,22229
111750,The Tale of Tsar Saltan,1730
133181,From Totems to Hip-Hop: A Multicultural Anthology of Poetry Across America,18451
25245965,A Rag Doll after my Heart: A Poetic Novel,16485
367444,سال هاست که مرده ام,13314
1524138,Always Now,24175
9516539,Syahwat Keabadian: Kumpulan Puisi Friedrich Nietzsche,19461
341992,What Book!?: Buddha Poems from Beat to Hiphop,25080
341991,Beat Poets,9700
24398698,الحزن البعيد الهادي,11315
8517930,Rough Honey,21678
12317086,Fast Animal,13062
6401641,Slang: The People's Poetry,1153
8732969,Metamorphoses,26732
19230408,I Wrote This For You: Just the Words,3200
17976305,The Divine Comedy,3132
7961785,The Best American Poetry 2010,6551
8450350,Garanti Karantina,11865
1157668,Blue Suburbia: Almost a Memoir,9913
3743168,Hip Hop Speaks to Children: A Celebration of Poetry with a Beat,4599
13503971,مرسال لحبيبتي,21008
552049,Eve's Striptease,4672
397743,Octopus Oyster Hermit Crab Snail: A Poem of the Sea,810
3018111,ذاكرة للنسيان,3503
1554721,Autobiography of Red: A Novel in Verse,6716
16604,Paradise Lost and Paradise Regained,5503
6238513,The Complete Poems,6890
398420,"The Norton Anthology of Modern & Contemporary Poetry, Vol 2: Contemporary Poetry",7041
260988,This Same Sky: A Collection of Poems from Around the World,6537
4215733,The Negro Speaks of Rivers,4181
17829704,Empty Roads & Broken Bottles; in search for The Great Perhaps,20268
787494,The Odyssey,16686
507854,New Selected Poems,23889
13015702,الجداول,9792
25785298,Wait Till I'm Dead: Uncollected Poems,11429
6469249,News of the World,11181
22496575,Moth at the Window: Poetry of Grover W. Clayton and Recollections of Indiana,18965
1915274,America Zen: A Gathering of Poets,9035
26114310,Look,601
146767,Letters to Wendy's,2235
7652600,"Honey, I Love",14324
27804908,Redrafting Winter,5004
685656,A Little Book on the Human Shadow,20053
1755629,A Family Christmas,4580
148832,The Death Notebooks,15191
33375618,Don't Call Us Dead: Poems,1825
19238746,ديوان ممنوعات أحمد فؤاد نجم,11324
16000439,A California Childhood,3934
18330270,Parallax,17837
33515558,Leaf,26908
16052910,Ang Hayop na Ito!,2033
170922,Oh Pray My Wings are Gonna Fit Me Well,5105
27827638,عصافير النافذة الأخيرة,9274
21533522,Täällä,7863
807770,Sugartown,12044
351994,Lord Weary's Castle: The Mills of the Kavanaughs,7526
12394124,Poems to Learn by Heart,2509
17027757,Centaur,21662
18528296,Dark. Sweet.: New & Selected Poems,2099
18528291,Mad Honey Symposium,20541
18528290,You Animal Machine,2128
23781998,به خاموشی نقطه ها بر صفحه برف,947
17288142,الأرواح المتمردة,3837
9457848,The Book of Frank,6167
1150099,The Material of Poetry: Sketches for a Philosophical Poetics,16991
18514714,El Animal,6617
6120008,المختار من شعر نزار قباني,8850
121469,Once I Ate a Pie,8899
807911,Poetry as Insurgent Art,9909
6290319,Mouroir,2158
15305747,دمعة وابتسامة,1813
655949,Lesbian Poetry: An Anthology,2351
18722451,Anatomy,18825
31945372,Broken Flowers,9945
1391333,The War Poems,5929
767384,William Butler Yeats,20726
7042934,Stars of the Night Commute,6168
575667,Selected Poems,6782
3120276,Words in Air: The Complete Correspondence Between Elizabeth Bishop and Robert Lowell,4566
79519,The LeRoi Jones/Amiri Baraka Reader,18152
23926,Complete Poems,6021
23920,Edgar Allan Poe: Complete Tales and Poems,2239
1056812,Tyrannosaurus Rex and the Corduroy Kid,16154
839756,Home at Grasmere: The Journal of Dorothy Wordsworth and the Poems of William Wordsworth,19886
514776,Apocalyptic Narrative and Other Poems,12287
13546632,The Iliad,10337
11717815,لافتات 1,9113
22921371,تحت سماء غريبة,8791
142268,Three Plays: The Government Inspector / Marriage / The Gamblers,3802
1120879,The Collected Poems,3983
6114548,الكتابة في لحظة عري,468
8214389,Odyssey,17257
34083,The Waste Land: Facsimile Edition,7452
49473,Letters to a Young Poet,2245
16057127,Bury My Clothes,26470
402463,Legitimate Dangers: American Poets of the New Century,7028
926335,"Selected Poems, 1958-1984",7030
1561466,Bass Cathedral,4575
24407,Poetry 180: A Turning Back to Poetry,6301
24406,The Apple that Astonished Paris,8660
24405,Questions About Angels,4482
24403,Nine Horses,1765
24402,180 More: Extraordinary Poems for Every Day,8661
24401,The Best Cigarette,8657
24400,The Trouble With Poetry - And Other Poems,1766
1428685,Unfinished Painting,2974
3159062,I Love You Is Back,4432
29358559,Upstream: Selected Essays,529
412070,Selected Poems,19271
25897796,Ramshackle Ode,2065
139878,Deepstep Come Shining,8462
139871,Meditations in an Emergency,676
381556,"Shaker, Why Don't You Sing?",5101
6633962,The Sonnets and Other Poems,10333
657419,The Selected Poems,7361
19358691,Termination Dust,2136
184530,Poems by G. K. Chesterton,19364
59005,The Selected Levis,25162
409966,Selected Poems,5938
15749707,الأعمال الشعرية الكاملة,26373
146448,لحظه‌ها و همیشه,16056
22716470,Maya Angelou: The Complete Poetry,484
86923,Another Birth - Let Us Believe In The Beginning Of The Cold Season,16051
522663,How We Sleep on the Nights We Don't Make Love,2256
18517865,The Rime Of The Ancient Mariner,19256
1812959,"Collected Poems, 1908-1956",12103
2152776,Poems from Black Africa,12984
7966610,Kimi Sevsem Sensin,11860
18406788,Whitman Illuminated: Song of Myself,119
772278,Some Notes on My Programming,12921
12378883,Amphetamine Heart,10724
953562,Poet in New York,6634
72588,The Journals of Susanna Moodie,10039
132025,Tarantula,6154
978917,Dien Cai Dau,4671
1802224,Децата на града,6690
245034,A Tree Within,8234
1098049,Self-Portrait in a Convex Mirror,7444
22107707,"Water Rolls, Water Rises: El agua rueda, el agua sube",2500
7057210,Elde Var Hüzün,1109
729553,Modern Love,10340
405981,Dancing in Odessa,18778
6378802,الشوقيات,5648
12604904,تشرق الشمس,9311
116503,Metamorphoses,14710
18490705,Accepting the Disaster: Poems,8390
101495,"The Odyssey, Book 1-12",3339
21120772,My Last Duchess,16483
625802,Dickinson: Poems,5271
1136458,The Waste Land And Other Poems,16685
2253778,"Language for a New Century: Contemporary Poetry from the Middle East, Asia, and Beyond",11948
2495456,روی تخته سياه جهان با گچ نور بنويس,13246
39102,"The Collected Poetry, 1968-1998",2675
10181821,Mosquitoes Are Ruining My Summer!: And Other Silly Dilly Camp Songs,18085
862930,Collected Narrative and Lyrical Poetry,4065
119238,Selected Poetry of Lord Byron,5378
119239,Selected Poems,890
119236,Byron: Poems,4226
4589112,Remedia Amoris,22102
9768204,Voyager: The Art of Pure Awareness,20506
11709848,ديوان الحلاج,4748
115531,The Tragedy of Sohrab and Rostam,15783
13512016,ബാലചന്ദ്രന്‍ ചുള്ളിക്കാടിന്റെ കവിതകള്‍ | Balachandran Chullikkadinte Kavithakal,21183
32454310,"The Other World, It Whispers",17020
1429394,In the Clearing,17981
20889229,Sinister Witnesses,11287
31931981,Sunshine,4221
13132823,The Day the World Ends: Poems,19523
6871934,تمرُّد,9305
9796585,المسحراتي,11824
138144,Paradise Regained by John Milton,3146
7348445,Kuvâyi Milliye,1111
7809402,سيرة ذاتيه لسارق النار,26341
24874319,Goblin Market,1647
120737,Harvest Poems: 1910-1960,24392
15778840,Rubaiyat of Omar Khayyam,24059
25846870,Eden Underground,11089
864051,High Windows,573
864050,Collected Poems,9061
659345,The Essential Gwendolyn Brooks,14319
20405520,I Knead My Mommy: And Other Poems by Kittens,4516
24711500,Encounter,18963
1394895,Some Other Kind Of Mission,26059
769054,Nappy Edges,348
304728,One Hundred and One Famous Poems: With a Prose Supplement,5444
15728230,Dare to Dream...Change the World,1000
599721,Diarios,13775
211521,Cat Haiku,19147
18608116,Faust,4607
6147048,سيرة الأراجوز,2367
206472,What the Living Do: Poems,4303
13013576,Gust: Poems,10052
6053009,The Bean Eaters,15316
1904744,How to Paint the Portrait of a Bird,5598
600318,The Circle Game,18995
831591,The Iliad,6182
461868,Rhyme & Punishment: Adventures in Wordplay,8928
50463,Screams from the Balcony,5374
50464,The People Look Like Flowers at Last,5386
50468,Bone Palace Ballet,5381
50469,"Sifting Through the Madness for the Word, the Line, the Way",7171
24892461,Bodymap,3197
89338,Hamlet,2437
25664566,The Darkening Trapeze: Last Poems,1132
26864755,The Closed Doors,1207
3407835,"Music-hall: Een programma vol charlestons, grotesken, polonaises en dressuurnummers",15203
12254,The Iliad,15549
12777588,ديوان الإمام الشافعي مع مختارات من روائع حكمه,21814
12523170,قصائد حب : يليها رسائل إلى غالا,22823
32932539,Misplaced,26902
23513349,Milk and Honey,91
316395,Undersong: Chosen Poems Old and New,2598
563782,"Collected Poems, 1947-1980",1311
